SITEID,MONTH,TYPE,VALUE,
ASN00050125,20150101,PRCP,0,
MG000044218,20150101,TMAX,-146,
MG000044218,20150101,TMIN,-264,
MG000044218,20150101,TAVG,-205,
MAM00067152,20150101,TMAX,317,
MAM00067152,20150101,TMIN,210,
MAM00067152,20150101,PRCP,5,
MAM00067152,20150101,TAVG,253,
USC00092361,20150101,TMAX,83,800
USC00092361,20150101,TMIN,17,800
USC00092361,20150101,TOBS,17,800
USC00092361,20150101,PRCP,0,700
USC00100375,20150101,TMAX,-128,1630
USC00100375,20150101,TMIN,-228,1630
USC00100375,20150101,TOBS,-133,1630
USC00100375,20150101,PRCP,0,1630
USC00100375,20150101,SNOW,0,
USC00100375,20150101,SNWD,127,
USC00101017,20150101,TMAX,-100,2000
USC00101017,20150101,TMIN,-172,2000
USC00101017,20150101,TOBS,-156,2000
USC00101017,20150101,PRCP,0,2000
USC00101017,20150101,SNOW,0,
USC00101017,20150101,SNWD,127,
IT000016560,20150101,TAVG,52,
ASN00091290,20150101,PRCP,18,
ASN00091293,20150101,TMAX,193,
ASN00091293,20150101,TMIN,142,
ASN00091293,20150101,PRCP,0,
ASN00091293,20150101,TAVG,163,
CA1MB000051,20150101,PRCP,8,
CA1MB000085,20150101,PRCP,5,
CA1MB000085,20150101,SNOW,5,
CA1MB000085,20150101,SNWD,89,
CA1MB000085,20150101,WESF,5,
CA008501131,20150101,TMAX,-184,
CA008501131,20150101,TMIN,-308,
CA008501131,20150101,PRCP,0,
ASN00016094,20150101,PRCP,0,
US1NCBF0008,20150101,PRCP,0,
US1NCBF0008,20150101,SNOW,0,
US1NCCL0001,20150101,PRCP,0,
US1NCCL0001,20150101,SNOW,0,
US1NCCY0003,20150101,PRCP,0,
US1NCCY0003,20150101,SNOW,0,
US1NCAV0009,20150101,PRCP,0,
US1NCAV0009,20150101,SNOW,0,
ASN00088162,20150101,TMAX,272,
ASN00088162,20150101,TMIN,109,
ASN00088162,20150101,PRCP,0,
US1MTYS0028,20150101,PRCP,0,
US1NCAS0014,20150101,PRCP,0,
US1NCAS0014,20150101,SNOW,0,
ASN00087147,20150101,PRCP,0,
US1MTFL0003,20150101,PRCP,0,
US1MTFL0003,20150101,SNOW,0,
US1WYLM0121,20150101,PRCP,0,
US1WYLM0121,20150101,SNOW,0,
US1WYLM0121,20150101,SNWD,102,
US1WIDA0032,20150101,PRCP,0,
US1WIDA0032,20150101,SNOW,0,
US1WASJ0004,20150101,PRCP,0,
US1WASJ0004,20150101,SNOW,0,
US1WACK0035,20150101,PRCP,0,
US1WACK0035,20150101,SNOW,0,
US1WASG0014,20150101,PRCP,0,
US1WASG0014,20150101,SNOW,0,
US1VAYR0003,20150101,PRCP,0,
US1VAYR0003,20150101,SNOW,0,
US1VAFQ0004,20150101,PRCP,0,
US1VAFQ0004,20150101,SNOW,0,
US1VACP0004,20150101,PRCP,0,
US1VACP0004,20150101,SNOW,0,
US1VACP0004,20150101,SNWD,0,
US1VACP0004,20150101,WESD,0,
US1VACP0004,20150101,WESF,0,
US1VABT0003,20150101,PRCP,0,
US1VABT0003,20150101,SNOW,0,
US1VAPQC001,20150101,PRCP,0,
US1VAPQC001,20150101,SNOW,0,
US1VABD0019,20150101,PRCP,0,
US1VABD0019,20150101,SNOW,0,
US1TXTV0052,20150101,PRCP,142,
US1TXLK0064,20150101,PRCP,8,
US1TXLK0064,20150101,SNOW,5,
US1TXLK0064,20150101,SNWD,25,
US1TXLK0064,20150101,WESD,15,
US1TXLK0064,20150101,WESF,3,
US1TXKR0001,20150101,PRCP,0,
US1TXLK0022,20150101,PRCP,0,
US1TXAT0001,20150101,PRCP,0,
US1TXAT0001,20150101,SNOW,0,
US1TXCLL026,20150101,PRCP,33,
US1TXKF0009,20150101,PRCP,76,
US1TNWN0036,20150101,PRCP,0,
US1TNWN0036,20150101,SNOW,0,
US1SDPN0050,20150101,PRCP,0,
US1SDHY0008,20150101,PRCP,0,
US1SDHY0008,20150101,SNOW,0,
US1SDPN0044,20150101,PRCP,0,
US1SDPN0044,20150101,SNOW,0,
US1SDPN0044,20150101,SNWD,102,
US1SDPN0044,20150101,WESD,38,
GME00132094,20150101,TMAX,1,
GME00132094,20150101,TMIN,-14,
GME00132094,20150101,PRCP,0,
GME00132094,20150101,SNWD,90,
GME00132514,20150101,PRCP,23,
GME00130102,20150101,PRCP,0,
GME00130102,20150101,SNWD,0,
US1SDGT0004,20150101,PRCP,0,
GME00129754,20150101,TMAX,55,
GME00129754,20150101,TMIN,30,
GME00129754,20150101,PRCP,73,
GME00129754,20150101,SNWD,0,
US1OHDR0001,20150101,PRCP,0,
US1OHDR0001,20150101,SNOW,0,
US1OHDR0001,20150101,SNWD,0,
US1OHDR0001,20150101,WESD,0,
US1OHDR0001,20150101,WESF,0,
FIE00144212,20150101,TAVG,42,
FIE00145102,20150101,TMAX,53,
FIE00145102,20150101,TMIN,26,
US1OHAS0002,20150101,PRCP,0,
US1OHAS0002,20150101,SNOW,0,
ASN00099025,20150101,PRCP,0,
US1NVCK0041,20150101,PRCP,0,
US1NVCK0041,20150101,SNOW,0,
US1NYSR0015,20150101,PRCP,0,
US1NYSR0015,20150101,SNOW,0,
FIE00141864,20150101,TMAX,56,
FIE00141864,20150101,TMIN,18,
US1NMDA0125,20150101,PRCP,0,
US1NMDA0125,20150101,SNOW,0,
US1NMRA0001,20150101,PRCP,8,
US1NMRA0001,20150101,SNOW,5,
US1NMRA0001,20150101,SNWD,0,
US1NMRA0001,20150101,WESD,8,
US1NMRA0001,20150101,WESF,8,
US1NMSF0025,20150101,PRCP,0,
US1NMSF0025,20150101,SNOW,0,
US1NMSF0025,20150101,SNWD,13,
US1NVCH0005,20150101,PRCP,0,
US1NVCH0005,20150101,SNOW,0,
US1NVCH0005,20150101,SNWD,0,
US1NVCH0005,20150101,WESF,0,
CHM00055472,20150101,TMAX,39,
CHM00055472,20150101,TMIN,-132,
CHM00055472,20150101,TAVG,-36,
CHM00058606,20150101,TMAX,101,
CHM00058606,20150101,TAVG,54,
US1NMBR0034,20150101,PRCP,3,
US1NMBR0034,20150101,SNOW,3,
US1NMBR0034,20150101,SNWD,3,
US1NJBG0029,20150101,PRCP,0,
US1NJBG0029,20150101,SNOW,0,
US1NJBG0029,20150101,SNWD,0,
US1NCUN0001,20150101,PRCP,0,
US1NCUN0001,20150101,SNOW,0,
US1NCYN0007,20150101,PRCP,0,
US1NCYN0007,20150101,SNOW,0,
CA1NB000041,20150101,PRCP,0,
CA1NB000041,20150101,SNOW,0,
CA1NB000041,20150101,SNWD,117,
CA1NB000041,20150101,WESF,0,
ASN00092027,20150101,TMAX,235,
ASN00092027,20150101,TMIN,122,
ASN00092027,20150101,PRCP,0,
ASN00093008,20150101,PRCP,0,
US1NCHW0032,20150101,PRCP,0,
US1NCHW0032,20150101,SNOW,0,
US1NCPM0012,20150101,PRCP,0,
US1NCPM0012,20150101,SNOW,0,
US1NCPT0017,20150101,PRCP,0,
ASN00040935,20150101,PRCP,0,
ASN00040808,20150101,PRCP,0,
US1NCHN0033,20150101,PRCP,0,
US1NCHN0033,20150101,SNOW,0,
US1IDBR0015,20150101,PRCP,0,
US1IDBR0015,20150101,SNOW,0,
ASN00040166,20150101,PRCP,0,
US1IAJH0010,20150101,PRCP,0,
US1IAJH0010,20150101,SNOW,0,
US1IAJH0010,20150101,SNWD,0,
US1GAHT0001,20150101,PRCP,0,
US1GAHT0001,20150101,SNOW,0,
ASN00040111,20150101,PRCP,0,
US1FLSL0013,20150101,PRCP,114,
US1GACB0003,20150101,PRCP,0,
US1GACB0003,20150101,SNOW,0,
US1FLPK0032,20150101,PRCP,0,
US1FLOR0001,20150101,PRCP,18,
US1FLOR0001,20150101,SNOW,0,
US1FLMR0043,20150101,PRCP,0,
US1FLMR0043,20150101,SNOW,0,
US1FLGD0001,20150101,PRCP,0,
US1FLGD0001,20150101,SNOW,0,
CA005062840,20150101,TMAX,-237,
CA005062840,20150101,TMIN,-306,
CA005062840,20150101,PRCP,2,
CA005062840,20150101,SNWD,250,
USW00093815,20150101,TMAX,28,2400
USW00093815,20150101,TMIN,-71,2400
USW00093815,20150101,PRCP,0,2400
USW00093815,20150101,SNOW,0,
USW00093815,20150101,SNWD,0,
USW00093815,20150101,AWND,72,
USW00093815,20150101,TAVG,-38,
USW00093815,20150101,WDF2,240,
USW00093815,20150101,WDF5,240,
USW00093815,20150101,WSF2,130,
USW00093815,20150101,WSF5,157,
US1COEP0235,20150101,PRCP,0,
US1COEP0235,20150101,SNOW,0,
USW00063855,20150101,TMAX,30,
USW00063855,20150101,TMIN,-73,
USW00063855,20150101,PRCP,0,
USW00094057,20150101,TMAX,-55,2400
USW00094057,20150101,TMIN,-243,2400
USW00094057,20150101,PRCP,0,2400
USW00094057,20150101,AWND,30,
USW00094057,20150101,WDF2,320,
USW00094057,20150101,WDF5,330,
USW00094057,20150101,WSF2,67,
USW00094057,20150101,WSF5,85,
USW00093227,20150101,TMAX,100,2400
USW00093227,20150101,TMIN,-16,2400
USW00093227,20150101,PRCP,0,2400
USW00093227,20150101,SNOW,0,
USW00093227,20150101,SNWD,0,
USW00093227,20150101,AWND,42,
USW00093227,20150101,WDF2,90,
USW00093227,20150101,WDF5,80,
USW00093227,20150101,WSF2,89,
USW00093227,20150101,WSF5,107,
USW00093227,20150101,WT01,1,
US1CODN0116,20150101,PRCP,0,
US1CODN0116,20150101,SNOW,0,
USW00053151,20150101,TMAX,138,
USW00053151,20150101,TMIN,6,
USW00053151,20150101,PRCP,0,
ASN00073142,20150101,TMAX,340,
ASN00073142,20150101,TMIN,95,
ASN00073142,20150101,PRCP,0,
USW00054767,20150101,TMAX,28,
USW00054767,20150101,TMIN,-110,
USW00054767,20150101,PRCP,0,
USW00054767,20150101,AWND,31,
USW00054767,20150101,PGTM,1423,
USW00054767,20150101,WDF2,220,
USW00054767,20150101,WDF5,200,
USW00054767,20150101,WSF2,76,
USW00054767,20150101,WSF5,98,
USW00053916,20150101,TMAX,17,
USW00053916,20150101,TMIN,-82,
USW00053916,20150101,PRCP,0,
USW00053916,20150101,AWND,25,
USW00053916,20150101,WDF2,220,
USW00053916,20150101,WDF5,190,
USW00053916,20150101,WSF2,58,
USW00053916,20150101,WSF5,81,
US1COBR0013,20150101,PRCP,0,
US1COBR0013,20150101,SNOW,0,
US1COBR0013,20150101,SNWD,165,
ASN00014266,20150101,PRCP,0,
USW00013884,20150101,TMAX,156,2400
USW00013884,20150101,TMIN,44,2400
USW00013884,20150101,PRCP,0,2400
USW00013884,20150101,AWND,10,
USW00013884,20150101,PGTM,27,
USW00013884,20150101,WDF2,40,
USW00013884,20150101,WDF5,30,
USW00013884,20150101,WSF2,45,
USW00013884,20150101,WSF5,67,
USW00012843,20150101,TMAX,244,2400
USW00012843,20150101,TMIN,200,2400
USW00012843,20150101,PRCP,97,2400
USW00012843,20150101,SNOW,0,
USW00012843,20150101,SNWD,0,
USW00012843,20150101,AWND,33,
USW00012843,20150101,TAVG,222,
USW00012843,20150101,WDF2,100,
USW00012843,20150101,WDF5,110,
USW00012843,20150101,WSF2,72,
USW00012843,20150101,WSF5,89,
USW00012843,20150101,WT01,1,
USW00012843,20150101,WT08,1,
USS0013E16S,20150101,TMAX,31,
USS0013E16S,20150101,TMIN,-74,
USS0013E16S,20150101,TOBS,-23,
USS0013E16S,20150101,PRCP,25,
USS0013E16S,20150101,SNWD,533,
USS0013E16S,20150101,TAVG,-28,
USS0013E16S,20150101,WESD,1194,
USS0016G07S,20150101,TMAX,-63,
USS0016G07S,20150101,TMIN,-209,
USS0016G07S,20150101,TOBS,-134,
USS0016G07S,20150101,PRCP,0,
USS0016G07S,20150101,SNWD,152,
USS0016G07S,20150101,TAVG,-141,
USS0016G07S,20150101,WESD,203,
US1COAD0127,20150101,PRCP,0,
US1COAD0127,20150101,SNOW,0,
US1COAD0127,20150101,SNWD,89,
USW00012924,20150101,TMAX,72,2400
USW00012924,20150101,TMIN,50,2400
USW00012924,20150101,PRCP,3,2400
USW00012924,20150101,SNOW,0,
USW00012924,20150101,SNWD,0,
USW00012924,20150101,AWND,56,
USW00012924,20150101,TAVG,64,
USW00012924,20150101,WDF2,360,
USW00012924,20150101,WDF5,360,
USW00012924,20150101,WSF2,81,
USW00012924,20150101,WSF5,103,
USW00012924,20150101,WT01,1,
US1CAOR0034,20150101,PRCP,0,
US1CAOR0034,20150101,SNOW,0,
USR0000WBRF,20150101,TMAX,-28,
USR0000WBRF,20150101,TMIN,-117,
USR0000WBRF,20150101,TAVG,-73,
US1CASD0061,20150101,PRCP,0,
US1CASD0061,20150101,SNOW,0,
US1CASD0071,20150101,PRCP,0,
US1CASR0027,20150101,PRCP,0,
US1CASR0027,20150101,SNOW,0,
USR0000OMTY,20150101,TMAX,78,
USR0000OMTY,20150101,TMIN,-11,
USR0000OMTY,20150101,TAVG,25,
USR0000WBLA,20150101,TMAX,72,
USR0000WBLA,20150101,TMIN,-17,
USR0000WBLA,20150101,TAVG,17,
US1CAOR0029,20150101,PRCP,0,
US1CAOR0029,20150101,SNOW,0,
USR0000MLIH,20150101,TMAX,-6,
USR0000MLIH,20150101,TMIN,-161,
USR0000MLIH,20150101,TAVG,-64,
USR0000MBRO,20150101,TMAX,-33,
USR0000MBRO,20150101,TMIN,-78,
USR0000MBRO,20150101,TAVG,-61,
USR0000CWOO,20150101,TMAX,89,
USR0000CWOO,20150101,TMIN,28,
USR0000CWOO,20150101,TAVG,60,
USR0000CWES,20150101,TMAX,56,
USR0000CWES,20150101,TMIN,-72,
USR0000CWES,20150101,TAVG,-21,
USR0000CSDD,20150101,TMAX,39,
USR0000CSDD,20150101,TMIN,-56,
USR0000CSDD,20150101,TAVG,-1,
USR0000CNFO,20150101,TMAX,106,
USR0000CNFO,20150101,TMIN,-50,
USR0000CNFO,20150101,TAVG,13,
US1CAMT0036,20150101,PRCP,0,
US1CAMT0036,20150101,SNOW,0,
USR0000CLAR,20150101,TMAX,78,
USR0000CLAR,20150101,TMIN,-6,
USR0000CLAR,20150101,TAVG,26,
US1CAMR0034,20150101,PRCP,0,
ASN00035015,20150101,PRCP,0,
US1INHM0056,20150101,PRCP,0,
US1INHM0056,20150101,SNOW,0,
US1INHM0056,20150101,SNWD,0,
US1ILWM0008,20150101,PRCP,0,
US1ILWM0008,20150101,SNOW,0,
US1INCL0014,20150101,PRCP,0,
US1ILPT0008,20150101,PRCP,0,
US1ILPT0008,20150101,SNOW,0,
CA007113534,20150101,PRCP,0,
CA007113534,20150101,SNWD,239,
CA007113534,20150101,TAVG,-297,
CA007091299,20150101,TMAX,-123,
CA007091299,20150101,TMIN,-204,
US1ILLK0054,20150101,PRCP,0,
US1ILLK0054,20150101,SNOW,0,
US1ILKN0062,20150101,PRCP,0,
US1ILKN0062,20150101,SNOW,0,
US1ILKN0062,20150101,SNWD,0,
US1ILHN0002,20150101,PRCP,0,
US1ILHN0002,20150101,SNOW,0,
US1ILDK0006,20150101,PRCP,0,
US1ILDK0006,20150101,SNOW,0,
US1ILDK0006,20150101,SNWD,0,
USC00418630,20150101,TMAX,-17,800
USC00418630,20150101,TMIN,-44,800
USC00418630,20150101,TOBS,-22,800
USC00418630,20150101,PRCP,0,800
USC00418630,20150101,SNOW,0,
USC00418630,20150101,SNWD,0,
USC00419800,20150101,TMAX,39,700
USC00419800,20150101,TMIN,6,700
USC00419800,20150101,TOBS,6,700
USC00419800,20150101,PRCP,69,700
USC00413262,20150101,TMAX,61,1630
USC00413262,20150101,TMIN,-61,1630
USC00413262,20150101,TOBS,33,1630
USC00413262,20150101,PRCP,0,1630
USC00414563,20150101,PRCP,25,800
USC00414597,20150101,TMAX,67,800
USC00414597,20150101,TMIN,-17,800
USC00414597,20150101,TOBS,22,800
USC00414597,20150101,PRCP,127,800
USC00414597,20150101,EVAP,13,800
USC00415695,20150101,PRCP,58,700
USC00416785,20150101,TMAX,-33,700
USC00416785,20150101,TMIN,-94,700
USC00416785,20150101,TOBS,-33,700
USC00416785,20150101,PRCP,3,700
ASN00033119,20150101,TMAX,319,
ASN00033119,20150101,TMIN,245,
ASN00033119,20150101,PRCP,0,
ASN00033119,20150101,TAVG,288,
USC00403679,20150101,TMAX,39,800
USC00403679,20150101,TMIN,-83,800
USC00403679,20150101,TOBS,-56,800
USC00403679,20150101,PRCP,0,800
USC00403679,20150101,SNOW,0,
USC00403679,20150101,SNWD,0,
USC00403679,20150101,SN32,39,800
USC00403679,20150101,SX32,67,800
CA002400637,20150101,TMAX,-252,
CA002400637,20150101,TMIN,-279,
CA002400637,20150101,PRCP,0,
USC00391972,20150101,TMAX,-28,700
USC00391972,20150101,TMIN,-200,700
USC00391972,20150101,TOBS,-117,700
USC00391972,20150101,PRCP,0,700
USC00391972,20150101,SNOW,0,
USC00391972,20150101,SNWD,102,
CA002202560,20150101,TMAX,-232,
CA002202560,20150101,TMIN,-258,
CA002202560,20150101,PRCP,0,
USC00393029,20150101,TMAX,-56,800
USC00393029,20150101,TMIN,-244,800
USC00393029,20150101,TOBS,-67,800
USC00393029,20150101,PRCP,0,800
USC00393029,20150101,SNOW,0,
USC00393029,20150101,SNWD,0,800
US10fill003,20150101,PRCP,0,
USC00390559,20150101,TMAX,39,800
USC00390559,20150101,TMIN,-83,800
USC00390559,20150101,TOBS,22,800
USC00390559,20150101,PRCP,0,800
USC00390559,20150101,SNOW,0,
USC00390559,20150101,SNWD,25,1700
USC00345768,20150101,PRCP,0,700
USC00357823,20150101,TMAX,17,700
USC00357823,20150101,TMIN,-61,700
USC00357823,20150101,PRCP,0,700
USC00357823,20150101,SNOW,0,
USC00357823,20150101,SNWD,0,
USC00348499,20150101,TMAX,-6,2400
USC00348499,20150101,TMIN,-50,2400
USC00348499,20150101,SN32,22,2400
USC00348499,20150101,SX32,33,2400
USC00334672,20150101,TMAX,-17,730
USC00334672,20150101,TMIN,-94,730
USC00334672,20150101,PRCP,0,730
UKE00105906,20150101,TMAX,74,
UKE00105906,20150101,TMIN,-3,
UKE00105906,20150101,PRCP,10,
ASN00063094,20150101,PRCP,0,
USC00318519,20150101,TMAX,72,2400
USC00318519,20150101,TMIN,-33,2400
USC00318519,20150101,PRCP,0,700
USC00315123,20150101,TMAX,78,700
USC00315123,20150101,TMIN,-61,700
USC00315123,20150101,TOBS,-50,700
USC00315123,20150101,PRCP,0,700
USC00312719,20150101,TMAX,189,1700
USC00312719,20150101,TMIN,-33,1700
USC00312719,20150101,TOBS,83,1700
USC00312719,20150101,PRCP,3,1700
UKE00105875,20150101,TMAX,36,
UKE00105875,20150101,TMIN,61,
UKE00105875,20150101,PRCP,100,
USC00311429,20150101,TMAX,61,800
USC00311429,20150101,TMIN,-67,800
USC00311429,20150101,TOBS,0,800
USC00311429,20150101,PRCP,0,800
USC00311515,20150101,TMAX,111,700
USC00311515,20150101,TMIN,-17,700
USC00311515,20150101,TOBS,100,700
CA001162177,20150101,TMAX,-45,
CA001162177,20150101,TMIN,-130,
CA001162177,20150101,PRCP,6,
CA001162177,20150101,SNOW,6,
CA001162177,20150101,SNWD,180,
ASN00039186,20150101,PRCP,32,
CA006117684,20150101,TMAX,-40,
CA006117684,20150101,TMIN,-95,
CA006117684,20150101,PRCP,27,
CA006117684,20150101,SNOW,27,
CA006117684,20150101,SNWD,100,
CA006110556,20150101,TMAX,-45,
CA006110556,20150101,PRCP,25,
CA006110556,20150101,SNOW,25,
ASN00037120,20150101,PRCP,0,
ASN00039000,20150101,PRCP,28,
CA006048268,20150101,TMAX,-76,
CA006048268,20150101,TMIN,-189,
CA006048268,20150101,PRCP,0,
CA006048268,20150101,SNWD,40,
ASN00009617,20150101,TMAX,305,
ASN00009617,20150101,TMIN,125,
ASN00009617,20150101,PRCP,0,
SWE00135892,20150101,TMAX,74,
SWE00135892,20150101,TMIN,40,
SPE00156540,20150101,TMAX,111,
SPE00156540,20150101,TMIN,-44,
SPE00156540,20150101,PRCP,0,
USC00231773,20150101,PRCP,0,700
USC00231773,20150101,SNOW,0,
USC00231773,20150101,SNWD,0,
CA001060902,20150101,TMAX,90,
CA001060902,20150101,TMIN,45,
CA001060902,20150101,PRCP,60,
CA001060902,20150101,SNOW,0,
CA001060902,20150101,SNWD,0,
SPE00119882,20150101,TMAX,148,
SPE00119882,20150101,TMIN,63,
SPE00119882,20150101,PRCP,0,
SPE00119882,20150101,TAVG,73,
CA001017099,20150101,TMAX,23,
CA001017099,20150101,TMIN,-21,
CA001017099,20150101,PRCP,0,
CA001017099,20150101,SNWD,30,
USC00215204,20150101,TMAX,-50,700
USC00215204,20150101,TMIN,-211,700
USC00215204,20150101,TOBS,-50,700
USC00215204,20150101,PRCP,0,700
USC00215204,20150101,SNOW,0,
USC00215204,20150101,SNWD,51,
USC00205451,20150101,TMAX,-50,800
USC00205451,20150101,TMIN,-106,800
USC00205451,20150101,TOBS,-89,800
USC00205451,20150101,PRCP,0,800
ASN00029172,20150101,PRCP,0,
USC00200230,20150101,TMAX,-11,1800
USC00200230,20150101,TMIN,-94,1800
USC00200230,20150101,TOBS,-28,1800
USC00200230,20150101,PRCP,0,1800
USC00200230,20150101,SNOW,0,
USC00200230,20150101,SNWD,0,
USC00200230,20150101,SN52,-17,
USC00200230,20150101,SX52,-11,
USC00200230,20150101,WSFG,148,
USC00196783,20150101,TMAX,6,2400
USC00196783,20150101,TMIN,-111,2400
USC00196783,20150101,TOBS,-11,2400
USC00196783,20150101,PRCP,0,2400
USC00196783,20150101,SNOW,0,
USC00196783,20150101,SNWD,0,
SF001506200,20150101,TMAX,233,
SF001506200,20150101,TMIN,117,
SF001506200,20150101,PRCP,71,
SF001506200,20150101,TAVG,166,
ASN00059140,20150101,TMAX,275,
ASN00059140,20150101,TMIN,179,
ASN00059140,20150101,PRCP,38,
RSM00037212,20150101,TMIN,-63,
RSM00037212,20150101,SNWD,10,
RSM00037212,20150101,TAVG,-49,
ASN00058219,20150101,PRCP,42,
RSM00034858,20150101,TMIN,-123,
RSM00034858,20150101,TAVG,-79,
USC00141699,20150101,TMAX,-94,800
USC00141699,20150101,TMIN,-222,800
USC00141699,20150101,TOBS,-150,800
USC00141699,20150101,PRCP,0,800
USC00141699,20150101,SNOW,0,
USC00141699,20150101,SNWD,152,
USC00141699,20150101,SN32,0,800
USC00141699,20150101,SX32,6,800
USC00144104,20150101,TMAX,-11,800
USC00144104,20150101,TMIN,-139,800
USC00144104,20150101,TOBS,-72,800
USC00144104,20150101,PRCP,0,800
USC00113717,20150101,TMAX,-44,500
USC00113717,20150101,TMIN,-144,500
USC00113717,20150101,TOBS,-78,500
USC00113717,20150101,PRCP,0,500
RSM00031439,20150101,TMIN,-265,
RSM00031439,20150101,TAVG,-235,
RSM00031873,20150101,TMIN,-257,
RSM00031873,20150101,SNWD,310,
RSM00031873,20150101,TAVG,-217,
USC00113384,20150101,TMAX,0,2400
USC00113384,20150101,TMIN,-100,2400
USC00113384,20150101,TOBS,-61,2400
USC00113384,20150101,PRCP,0,2400
USC00113384,20150101,SNOW,0,
USC00113384,20150101,SNWD,0,2400
ASN00057125,20150101,PRCP,86,
USC00107046,20150101,TMAX,-61,700
USC00107046,20150101,TMIN,-194,700
USC00107046,20150101,TOBS,-172,700
USC00107046,20150101,PRCP,0,700
USC00107046,20150101,SNOW,0,
USC00107046,20150101,SNWD,203,700
RSM00029551,20150101,TMIN,-102,
RSM00029551,20150101,SNWD,71,
RSM00029551,20150101,TAVG,-13,
ASN00057018,20150101,PRCP,0,
USC00113106,20150101,TMAX,-22,630
USC00113106,20150101,TMIN,-78,630
USC00113106,20150101,TOBS,-72,630
USC00113106,20150101,PRCP,0,630
RSM00027491,20150101,TMAX,-161,
RSM00027491,20150101,PRCP,23,
RSM00027491,20150101,SNWD,231,
RSM00027491,20150101,TAVG,-206,
ARM00087046,20150101,TMIN,200,
ARM00087046,20150101,TAVG,263,
USC00504158,20150101,TMAX,17,
USC00504158,20150101,TMIN,-44,
USC00504158,20150101,TOBS,-44,
US1AZPM0240,20150101,PRCP,152,
US1AZPM0240,20150101,SNOW,5,
US1AZPM0240,20150101,SNWD,0,
US1AZMR0034,20150101,PRCP,20,
USC00476357,20150101,TMAX,-106,800
USC00476357,20150101,TMIN,-239,800
USC00476357,20150101,TOBS,-106,800
USC00476357,20150101,PRCP,0,800
USC00476357,20150101,SNOW,0,
USC00476357,20150101,SNWD,127,800
US1AZMR0022,20150101,PRCP,130,
US1ARST0011,20150101,PRCP,0,
US1ARST0011,20150101,SNOW,0,
US1AZCN0003,20150101,PRCP,152,
US1AZCN0003,20150101,SNOW,254,
US1AZCN0003,20150101,SNWD,356,
US1AZCN0003,20150101,WESF,152,
NOE00133894,20150101,TMAX,78,
NOE00133894,20150101,TMIN,37,
PKM00041749,20150101,TAVG,142,
USC00431580,20150101,TMAX,-56,700
USC00431580,20150101,TMIN,-122,700
USC00431580,20150101,TOBS,-67,700
USC00431580,20150101,PRCP,0,700
USC00431580,20150101,SNOW,0,
USC00431580,20150101,SNWD,0,700
USC00041912,20150101,TMAX,150,1600
USC00041912,20150101,TMIN,-28,1600
USC00041912,20150101,PRCP,0,1600
ASN00055303,20150101,PRCP,0,
USC00042706,20150101,TMAX,150,1600
USC00042706,20150101,TMIN,0,1600
USC00042706,20150101,TOBS,128,1600
USC00042706,20150101,PRCP,0,1600
USC00037712,20150101,TMAX,67,800
USC00037712,20150101,TMIN,-39,800
USC00037712,20150101,TOBS,6,800
USC00037712,20150101,PRCP,0,800
USC00037712,20150101,SNOW,0,
USC00037712,20150101,SNWD,0,800
NLE00109058,20150101,PRCP,95,
NLE00109058,20150101,SNWD,0,
NLE00109180,20150101,PRCP,55,
NLE00109180,20150101,SNWD,0,
NLE00102073,20150101,PRCP,10,
NLE00102073,20150101,SNWD,10,
NLE00102034,20150101,PRCP,46,
NLE00102034,20150101,SNWD,0,
USC00033600,20150101,PRCP,0,700
USC00033600,20150101,SNOW,0,
USC00033600,20150101,SNWD,0,
USC00025494,20150101,TMAX,-50,800
USC00025494,20150101,TMIN,-128,800
USC00025494,20150101,TOBS,-106,800
USC00025494,20150101,PRCP,25,800
USC00025494,20150101,SNOW,0,
USC00025494,20150101,SNWD,76,
USC00030764,20150101,TMAX,50,800
USC00030764,20150101,TMIN,-17,800
USC00030764,20150101,TOBS,22,800
USC00030764,20150101,PRCP,0,800
USC00030764,20150101,SNOW,0,
USC00030764,20150101,SNWD,0,
NG000001036,20150101,TMAX,305,
NG000001036,20150101,TAVG,229,
US1WIWS0004,20150101,PRCP,0,
US1WIWS0004,20150101,SNOW,0,
US1WIWS0004,20150101,SNWD,0,
US1WYCV0019,20150101,PRCP,0,
US1WYCV0019,20150101,SNOW,0,
US1WYCV0019,20150101,SNWD,89,
ASN00054004,20150101,PRCP,0,
US1VAFD0003,20150101,PRCP,0,
US1VAFD0003,20150101,SNOW,0,
ASN00023892,20150101,PRCP,0,
US1TXSF0011,20150101,PRCP,0,
US1TXSF0011,20150101,SNOW,0,
JA000047755,20150101,TMAX,37,
JA000047755,20150101,TMIN,-8,
JA000047755,20150101,PRCP,20,
JA000047755,20150101,TAVG,22,
US1TXNU0007,20150101,PRCP,5,
US1TXMNG035,20150101,PRCP,33,
US1TXLV0021,20150101,PRCP,0,
ASN00051049,20150101,TMAX,373,
ASN00051049,20150101,TMIN,195,
ASN00051049,20150101,PRCP,0,
USC00301595,20150101,TMAX,-50,700
USC00301595,20150101,TMIN,-94,700
USC00301595,20150101,TOBS,-78,700
USC00301595,20150101,PRCP,0,700
USC00301595,20150101,SNOW,0,
USC00295960,20150101,TMAX,56,1700
USC00295960,20150101,TMIN,-94,1700
USC00295960,20150101,TOBS,-6,1700
USC00295960,20150101,PRCP,0,1700
USC00295960,20150101,SNOW,0,
